drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
22/9614;2022-10-11;2022-10-18;Berufsförderungswerk Farmsen – neues Bewegungsbad und Schwimmbad (II);Sandro Kappe;CDU;10;19;3;True;True;75518;22_09614_berufsfoerderungswerk_farmsen_neues_bewegungsbad_und_schwimmbad_ii.md
22/9615;2022-10-11;2022-10-18;Appelhoffweiher: Hundeauslaufzonen im Bezirk Wandsbek schaffen (III);Sandro Kappe;CDU;7;7;2;True;True;75543;22_09615_appelhoffweiher_hundeauslaufzonen_im_bezirk_wandsbek_schaffen_iii.md
22/9616;2022-10-11;2022-10-18;Lange Wartezeiten im Kundenzentrum Bramfeld – wird gegengesteuert? (III);Sandro Kappe;CDU;10;14;2;True;True;75545;22_09616_lange_wartezeiten_im_kundenzentrum_bramfeld_wird_gegengesteuert_iii.md
22/9617;2022-10-11;2022-10-18;Mehr Mehrweg – „Kehrwieder“ auch für Essensbehälter einführen (II);Sandro Kappe;CDU;3;5;2;True;True;75546;22_09617_mehr_mehrweg_kehrwieder_auch_fuer_essensbehaelter_einfuehren_ii.md
22/9627;2022-10-12;2022-10-18;Bäume und FV-Anlagen per Satellit auswerten;Sandro Kappe;CDU;7;12;4;True;True;75558;22_09627_baeume_und_fv_anlagen_per_satellit_auswerten.md
22/9628;2022-10-12;2022-10-18;Fahrgastbeschwerden – Ausfall der Aufzüge;Sandro Kappe;CDU;12;14;3;True;True;75547;22_09628_fahrgastbeschwerden_ausfall_der_aufzuege.md
22/9629;2022-10-12;2022-10-18;Jahnkeweg 25 bis 29 – Was ist hier geplant?;Sandro Kappe;CDU;4;7;1;True;True;75548;22_09629_jahnkeweg_25_bis_29_was_ist_hier_geplant.md
22/9630;2022-10-12;2022-10-18;U5-Bauarbeiten – Wie geht es weiter?;Sandro Kappe;CDU;8;8;2;True;True;75549;22_09630_u5_bauarbeiten_wie_geht_es_weiter.md
22/9631;2022-10-12;2022-10-18;Antisemitische documenta-Kuratoren als Gastprofessoren an der HFBK?;Dr. Anke Frieling;CDU;11;14;3;True;True;75550;22_09631_antisemitische_documenta_kuratoren_als_gastprofessoren_an_der_hfbk.md
22/9632;2022-10-12;2022-10-18;Beschwerde gemäß Artikel 25 HV, § 19 Geschäftsordnung der Hamburgischen Bürgerschaft wegen Nichtbeantwortung der Schriftlichen Kleinen Anfrage, Drs. 22/8975 – Wieso reagiert der Senat nicht?;Sandro Kappe;CDU;9;10;2;True;True;75551;22_09632_beschwerde_gemaess_artikel_25_hv_19_geschaeftsordnung_der_hamburgischen_buergerschaft_wegen_nichtbean.md
22/9633;2022-10-13;2022-10-21;Aktueller Stand Sportanlage Hummelsbütteler SV und Feuer- und Rettungswache Hummelsbüttel;Dennis Thering;CDU;4;10;2;True;True;75554;22_09633_aktueller_stand_sportanlage_hummelsbuetteler_sv_und_feuer_und_rettungswache_hummelsbuettel.md
22/9634;2022-10-13;2022-10-21;Aktueller Sachstand Kindertagesbetreuung und Beschulung von Flüchtlingen im Wahlkreis 13 Alstertal – Walddörfer;"Dennis Thering; Thilo Kleibauer";CDU;6;6;5;True;True;75555;22_09634_aktueller_sachstand_kindertagesbetreuung_und_beschulung_von_fluechtlingen_im_wahlkreis_13_alstertal_w.md
22/9636;2022-10-13;2022-10-21;„Mit ihnen reden, nicht über sie“ – Betroffene als Expert:innen in die Verbesserung des Gewaltschutzes einbeziehen;Cansu Özdemir;Die Linke;8;8;3;True;True;75556;22_09636_mit_ihnen_reden_nicht_ueber_sie_betroffene_als_expert_innen_in_die_verbesserung_des_gewaltschutzes_ei.md
22/9637;2022-10-13;2022-10-21;Google-Daten für die Klimaplanung in Hamburg?;Stephan Jersch;Die Linke;10;15;2;True;True;75557;22_09637_google_daten_fuer_die_klimaplanung_in_hamburg.md
22/9638;2022-10-13;2022-10-21;Elbtower und Gefährdung des Bahnverkehrs: Befürchtungen werden in Berlin gerade Realität – Sperrung von U-Bahn-Gleisen wegen angrenzender Bauarbeiten für ein Hochhaus;Heike Sudmann;Die Linke;7;9;3;True;True;75559;22_09638_elbtower_und_gefaehrdung_des_bahnverkehrs_befuerchtungen_werden_in_berlin_gerade_realitaet_sperrung_v.md
22/9640;2022-10-13;2022-10-21;CO2-Verursacherbilanzen für die Jahre 2020 und 2021;Sandro Kappe;CDU;2;3;1;True;True;75561;22_09640_co2_verursacherbilanzen_fuer_die_jahre_2020_und_2021.md
22/9641;2022-10-14;2022-10-21;U-Bahn-Station Farmsen – Wann soll es losgehen?;Sandro Kappe;CDU;6;8;2;True;True;75563;22_09641_u_bahn_station_farmsen_wann_soll_es_losgehen.md
22/9642;2022-10-14;2022-10-21;Ortskern Rahlstedt – Was planen der Bezirk und der Senat für die zukünftige Weiterentwicklung?;Eckard Graage;CDU;10;11;4;True;True;75564;22_09642_ortskern_rahlstedt_was_planen_der_bezirk_und_der_senat_fuer_die_zukuenftige_weiterentwicklung.md
22/9643;2022-10-14;2022-10-21;Altlastenfläche Neusurenland: Neben Aufforstung eines Waldes wird auch die Ertüchtigung von FV-Anlagen geprüft – aktueller Stand;Sandro Kappe;CDU;3;7;2;True;True;75565;22_09643_altlastenflaeche_neusurenland_neben_aufforstung_eines_waldes_wird_auch_die_ertuechtigung_von_fv_anlag.md
22/9644;2022-10-14;2022-10-21;Flüchtlingsunterkunft Am Luisenhof (VI);Sandro Kappe;CDU;11;14;3;True;True;75566;22_09644_fluechtlingsunterkunft_am_luisenhof_vi.md
22/9645;2022-10-14;2022-10-21;Neue Spielstätte für die Crocodiles (IV);Sandro Kappe;CDU;5;12;2;True;True;75553;22_09645_neue_spielstaette_fuer_die_crocodiles_iv.md
22/9646;2022-10-14;2022-10-21;Brandanschlag auf iranische Schule;Dirk Nockemann;AfD;8;8;2;True;True;75552;22_09646_brandanschlag_auf_iranische_schule.md
22/9649;2022-10-17;2022-10-25;Modernisierung der Verwaltung – Wie schnell ist ein Wechsel auf Open-Source-Produkte überhaupt möglich? (III);Sandro Kappe;CDU;3;3;3;True;True;75567;22_09649_modernisierung_der_verwaltung_wie_schnell_ist_ein_wechsel_auf_open_source_produkte_ueberhaupt_moeglic.md
22/9650;2022-10-17;2022-10-25;Bushaltestellen ohne Überdachung im Wahlkreis 12 (V);Sandro Kappe;CDU;4;4;3;True;True;75568;22_09650_bushaltestellen_ohne_ueberdachung_im_wahlkreis_12_v.md
22/9651;2022-10-17;2022-10-25;Wohnen in Hamburgs Nordosten – Wahlkreis 12: Bramfeld – Farmsen-Berne (II);Sandro Kappe;CDU;3;3;2;True;True;75572;22_09651_wohnen_in_hamburgs_nordosten_wahlkreis_12_bramfeld_farmsen_berne_ii.md
22/9653;2022-10-17;2022-10-25;Bramfelder Marktplatz;Sandro Kappe;CDU;13;16;3;True;True;75577;22_09653_bramfelder_marktplatz.md
22/9654;2022-10-17;2022-10-25;Hersteller von Einwegplastik sollen sich an den anfallenden Kosten für die Reinigung finanziell beteiligen;Sandro Kappe;CDU;5;9;1;True;True;75578;22_09654_hersteller_von_einwegplastik_sollen_sich_an_den_anfallenden_kosten_fuer_die_reinigung_finanziell_bete.md
22/9655;2022-10-17;2022-10-25;Einkauf für Gefangene im Hamburger Justizvollzug (II);Dr. Carola Ensslen;Die Linke;6;6;3;True;True;75579;22_09655_einkauf_fuer_gefangene_im_hamburger_justizvollzug_ii.md
22/9656;2022-10-17;2022-10-25;Rückkehrer:innen und Dschihad-Ausreisende (II);Cansu Özdemir;Die Linke;17;21;4;True;True;75581;22_09656_rueckkehrer_innen_und_dschihad_ausreisende_ii.md
22/9657;2022-10-17;2022-10-25;Aktivitäten von Islamist:innen, Salafist:innen und Dschihadist:innen in Hamburg;Cansu Özdemir;Die Linke;12;18;3;True;True;75583;22_09657_aktivitaeten_von_islamist_innen_salafist_innen_und_dschihadist_innen_in_hamburg.md
22/9658;2022-10-17;2022-10-25;Nahwärmepreis-Explosion in Hamburg?;Stephan Jersch;Die Linke;11;11;8;True;True;75588;22_09658_nahwaermepreis_explosion_in_hamburg.md
22/9660;2022-10-17;2022-10-25;Bramfelder Dorfplatz: Bäume wurden gefällt;Sandro Kappe;CDU;11;17;3;True;True;75569;22_09660_bramfelder_dorfplatz_baeume_wurden_gefaellt.md
22/9661;2022-10-17;2022-10-25;Im Jahr 2022 wurden mehr als 1.000 Wildtiere auf Anordnung durch öffentliche Stellen beim HTV eingeliefert – Dennoch erfolgt keine Bezahlung!;Sandro Kappe;CDU;9;12;3;True;True;75573;22_09661_im_jahr_2022_wurden_mehr_als_1_000_wildtiere_auf_anordnung_durch_oeffentliche_stellen_beim_htv_eingel.md
22/9662;2022-10-17;2022-10-25;Freikarten für den FC St. Pauli – Weshalb wurde tatsächlich mit zweierlei Maß gemessen?;"Richard Seelmaecker; Dennis Thering";CDU;13;16;4;True;True;75574;22_09662_freikarten_fuer_den_fc_st_pauli_weshalb_wurde_tatsaechlich_mit_zweierlei_mass_gemessen.md
22/9663;2022-10-17;2022-10-25;Wie ist es um den angekündigten Ausbau des Öffentlichen Gesundheitsdienstes in Hamburgs Bezirken bestellt?;André Trepoll;CDU;9;10;6;True;True;75575;22_09663_wie_ist_es_um_den_angekuendigten_ausbau_des_oeffentlichen_gesundheitsdienstes_in_hamburgs_bezirken_be.md
22/9677;2022-10-18;2022-10-25;DigitalPakt Schule – Was kommt von den 157,1 Millionen Euro tatsächlich in den Schulen an?;Anna-Elisabeth von Treuenfels-Frowein;fraktionslos;17;19;5;True;True;75576;22_09677_digitalpakt_schule_was_kommt_von_den_157_1_millionen_euro_tatsaechlich_in_den_schulen_an.md
22/9678;2022-10-18;2022-10-25;Rasenflächen – Wie geht es weiter?;Sandro Kappe;CDU;9;13;2;True;True;75580;22_09678_rasenflaechen_wie_geht_es_weiter.md
22/9679;2022-10-18;2022-10-25;Welche Energieträger wurden mit welchen prozentualen Anteilen zur Erzeugung der Fernwärme herangezogen?;Sandro Kappe;CDU;13;21;3;True;True;75582;22_09679_welche_energietraeger_wurden_mit_welchen_prozentualen_anteilen_zur_erzeugung_der_fernwaerme_herangezo.md
22/9680;2022-10-18;2022-10-25;Neuer Pressesprecher bei der Feuerwehr Hamburg – Erneuter Misstrauensbeweis für die Amtsleitung?;Eckard Graage;CDU;7;7;2;True;True;75584;22_09680_neuer_pressesprecher_bei_der_feuerwehr_hamburg_erneuter_misstrauensbeweis_fuer_die_amtsleitung.md
22/9681;2022-10-18;2022-10-25;Cell Broadcast in Hamburg;Eckard Graage;CDU;6;6;3;True;True;75585;22_09681_cell_broadcast_in_hamburg.md
22/9682;2022-10-18;2022-10-25;Löschwasserversorgung – im Speziellen durch Unterflurhydranten – im Stadtteil Rahlstedt, dem Bezirk Wandsbek und dem gesamten Hamburger Stadtgebiet;Eckard Graage;CDU;11;15;4;True;True;75586;22_09682_loeschwasserversorgung_im_speziellen_durch_unterflurhydranten_im_stadtteil_rahlstedt_dem_bezirk_wands.md
22/9683;2022-10-18;2022-10-25;Engpässe bei den Kläranlagen?;Sandro Kappe;CDU;5;11;2;True;True;75587;22_09683_engpaesse_bei_den_klaeranlagen.md
22/9684;2022-10-18;2022-10-25;Wurde der Innensenator Andy Grote aus politischen Erwägungen vor Ermittlungen geschützt?;Deniz Celik;Die Linke;15;17;3;True;True;75589;22_09684_wurde_der_innensenator_andy_grote_aus_politischen_erwaegungen_vor_ermittlungen_geschuetzt.md
22/9685;2022-10-19;2022-10-25;Werden hochbegabte Kinder in Hamburg ausreichend gefördert?;Birgit Stöver;CDU;17;18;7;True;True;75590;22_09685_werden_hochbegabte_kinder_in_hamburg_ausreichend_gefoerdert.md
22/9686;2022-10-19;2022-10-25;Darf die IBA Hamburg GmbH machen, was sie will?;"Dr. Anke Frieling; Sandro Kappe";CDU;12;21;3;True;True;75592;22_09686_darf_die_iba_hamburg_gmbh_machen_was_sie_will.md
22/9687;2022-10-19;2022-10-25;Fragen zur Machbarkeitsstudie Gebäudesanierung;Dr. Anke Frieling;CDU;27;64;11;True;True;75593;22_09687_fragen_zur_machbarkeitsstudie_gebaeudesanierung.md
22/9688;2022-10-19;2022-10-25;Verschlickung der Sportboothäfen: Die HPA und der Holzhafen Moorfleet;Dr. Anke Frieling;CDU;10;14;2;True;True;75596;22_09688_verschlickung_der_sportboothaefen_die_hpa_und_der_holzhafen_moorfleet.md
22/9689;2022-10-19;2022-10-25;Unzumutbare Belastung für Anwärter/innen durch den Senat der Freien und Hansestadt Hamburg;Sandro Kappe;CDU;11;13;3;True;True;75597;22_09689_unzumutbare_belastung_fuer_anwaerter_innen_durch_den_senat_der_freien_und_hansestadt_hamburg.md
22/9699;2022-10-19;2022-10-25;Hamburger Fahrradpolitik – Aus fürs Fahrradhaus (II)?;Richard Seelmaecker;CDU;10;25;6;True;True;75598;22_09699_hamburger_fahrradpolitik_aus_fuers_fahrradhaus_ii.md
22/9701;2022-10-20;2022-10-28;Anstoßpunkt „Guerilla-Marketing“ – Zur aktuellen Situation des Wildplakatierens in Hamburg;Richard Seelmaecker;CDU;14;14;4;True;True;75591;22_09701_anstosspunkt_guerilla_marketing_zur_aktuellen_situation_des_wildplakatierens_in_hamburg.md
22/9702;2022-10-20;2022-10-28;Verliert der Hamburger Senat Harburgs Spielplätze aus dem Blick? (II);André Trepoll;CDU;19;27;26;True;True;75594;22_09702_verliert_der_hamburger_senat_harburgs_spielplaetze_aus_dem_blick_ii.md
22/9703;2022-10-20;2022-10-28;Steigt mit der Anzahl der Einbürgerungsanträge auch das Personal im Amt für Migration?;"Dennis Thering; Dennis Gladiator; Andreas Grutzeck";CDU;17;21;5;True;True;75595;22_09703_steigt_mit_der_anzahl_der_einbuergerungsantraege_auch_das_personal_im_amt_fuer_migration.md
22/9715;2022-10-20;2022-10-28;Gaskunden fliegen raus: Wie hat sich die Situation für Gaskunden in Hamburg in der letzten Zeit geändert?;Stephan Gamm;CDU;24;24;5;True;True;75649;22_09715_gaskunden_fliegen_raus_wie_hat_sich_die_situation_fuer_gaskunden_in_hamburg_in_der_letzten_zeit_geaen.md
22/9719;2022-10-20;2022-10-28;Räumung und Erweiterungspläne am Curslacker Neuer Deich;Dr. Carola Ensslen;Die Linke;10;13;3;True;True;75650;22_09719_raeumung_und_erweiterungsplaene_am_curslacker_neuer_deich.md
22/9720;2022-10-20;2022-10-28;Bedrohen die Schwierigkeiten der SIGNA-Gruppe Hamburgs Stadtentwicklung?;Dr. Anke Frieling;CDU;4;6;2;True;True;75651;22_09720_bedrohen_die_schwierigkeiten_der_signa_gruppe_hamburgs_stadtentwicklung.md
22/9725;2022-10-20;2022-10-28;Unterbringung von unbegleiteten minderjährigen Ausländern im Bezirk Wandsbek;Marco Schulz;AfD;9;9;5;True;True;75652;22_09725_unterbringung_von_unbegleiteten_minderjaehrigen_auslaendern_im_bezirk_wandsbek.md
22/9726;2022-10-20;2022-10-28;Polizeieinsatz rund um das Stadtderby zwischen FC St. Pauli und dem Hamburger SV;Deniz Celik;Die Linke;20;23;4;True;True;75609;22_09726_polizeieinsatz_rund_um_das_stadtderby_zwischen_fc_st_pauli_und_dem_hamburger_sv.md
22/9729;2022-10-24;2022-11-01;Was wird aus Gelände und Gebäude der Coca-Cola-Niederlassung in Hamburg-Bramfeld? (II);Sandro Kappe;CDU;4;10;2;True;True;75611;22_09729_was_wird_aus_gelaende_und_gebaeude_der_coca_cola_niederlassung_in_hamburg_bramfeld_ii.md
22/9731;2022-10-24;2022-11-01;Minderjährige im Maßregelvollzug;Deniz Celik;Die Linke;19;23;6;True;True;75615;22_09731_minderjaehrige_im_massregelvollzug.md
22/9732;2022-10-24;2022-11-01;Integrationsbeiräte und Integrationsbeauftragte Hamburgs;Metin Kaya;Die Linke;10;13;3;True;True;75616;22_09732_integrationsbeiraete_und_integrationsbeauftragte_hamburgs.md
22/9733;2022-10-24;2022-11-01;Einbürgerungsverfahren in Hamburg;Dr. Carola Ensslen;Die Linke;14;15;3;True;True;75617;22_09733_einbuergerungsverfahren_in_hamburg.md
22/9734;2022-10-24;2022-11-01;Einbehaltung von Mobiltelefonen und Geld im Zusammenhang mit Polizeikontrollen (II);Deniz Celik;Die Linke;16;17;4;True;True;75618;22_09734_einbehaltung_von_mobiltelefonen_und_geld_im_zusammenhang_mit_polizeikontrollen_ii.md
22/9735;2022-10-24;2022-11-01;Dienstbekleidung, Körperschutzausrüstung, FEM und Ausstattung der Bereitschaftspolizei Hamburg;Deniz Celik;Die Linke;20;22;6;True;True;75619;22_09735_dienstbekleidung_koerperschutzausruestung_fem_und_ausstattung_der_bereitschaftspolizei_hamburg.md
22/9736;2022-10-24;2022-11-01;Hamburgs Polizei kooperiert mit der chilenischen Polizei;Deniz Celik;Die Linke;8;10;3;True;True;75636;22_09736_hamburgs_polizei_kooperiert_mit_der_chilenischen_polizei.md
22/9737;2022-10-24;2022-11-01;Fake-Accounts des Verfassungsschutzes in sozialen Medien;Deniz Celik;Die Linke;10;11;3;True;True;75637;22_09737_fake_accounts_des_verfassungsschutzes_in_sozialen_medien.md
22/9738;2022-10-24;2022-11-01;Umgang der Polizei mit Menschen in psychischen Akutsituationen;Deniz Celik;Die Linke;14;17;5;True;True;75638;22_09738_umgang_der_polizei_mit_menschen_in_psychischen_akutsituationen.md
22/9739;2022-10-24;2022-11-01;Einsatz von Distanz-Elektroimpulsgeräten (Taser) bei der Polizei Hamburg – Nachfragen;Deniz Celik;Die Linke;2;2;2;True;True;75639;22_09739_einsatz_von_distanz_elektroimpulsgeraeten_taser_bei_der_polizei_hamburg_nachfragen.md
22/9740;2022-10-24;2022-11-01;Hamburgs Großprojekt zur Einsparung von Heizenergie in öffentlichen Gebäuden;Stephan Jersch;Die Linke;12;14;5;True;True;75640;22_09740_hamburgs_grossprojekt_zur_einsparung_von_heizenergie_in_oeffentlichen_gebaeuden.md
22/9741;2022-10-24;2022-11-01;Übertragung der Zuständigkeit für die Betreuung von EU-Obdachlosen an die Bezirke;"Andreas Grutzeck; André Trepoll";CDU;7;8;2;True;True;75641;22_09741_uebertragung_der_zustaendigkeit_fuer_die_betreuung_von_eu_obdachlosen_an_die_bezirke.md
22/9742;2022-10-24;2022-11-01;Staatliche Förderung von Vereinen, Trägern und Stiftungen im laufenden Haushalt 2021/2022;"Marco Schulz; Dirk Nockemann";AfD;3;3;2;True;True;75642;22_09742_staatliche_foerderung_von_vereinen_traegern_und_stiftungen_im_laufenden_haushalt_2021_2022.md
22/9743;2022-10-24;2022-11-01;Einstellung der Ermittlungen gegen Innensenator Andy Grote wegen des Verdachtes der Vorteilnahme;Dirk Nockemann;AfD;3;3;3;True;True;75644;22_09743_einstellung_der_ermittlungen_gegen_innensenator_andy_grote_wegen_des_verdachtes_der_vorteilnahme.md
22/9744;2022-10-25;2022-11-01;Mindestlohneinführung an Hamburger Hochschulen;Dr. Stephanie Rose;Die Linke;6;9;2;True;True;75646;22_09744_mindestlohneinfuehrung_an_hamburger_hochschulen.md
22/9745;2022-10-25;2022-11-01;Refugees Welcome! – Zukunft von #UHHhilft;Dr. Stephanie Rose;Die Linke;4;3;3;True;True;75647;22_09745_refugees_welcome_zukunft_von_uhhhilft.md
22/9746;2022-10-25;2022-11-01;Welche Rolle spielt Verbraucherbildung an den Hamburger Schulen?;Birgit Stöver;CDU;15;16;9;True;True;75662;22_09746_welche_rolle_spielt_verbraucherbildung_an_den_hamburger_schulen.md
22/9747;2022-10-25;2022-11-01;Vermehrt illegale Sperrmüllablagerungen in sozial benachteiligten Stadtteilen (II);Sandro Kappe;CDU;9;14;2;True;True;75663;22_09747_vermehrt_illegale_sperrmuellablagerungen_in_sozial_benachteiligten_stadtteilen_ii.md
22/9748;2022-10-25;2022-11-01;Zivil- und Katastrophenschutz: 50 neue Sirenenstandorte in Hamburg – konfliktbehaftet oder ausbaufähig?;Eckard Graage;CDU;10;10;3;True;True;75664;22_09748_zivil_und_katastrophenschutz_50_neue_sirenenstandorte_in_hamburg_konfliktbehaftet_oder_ausbaufaehig.md
22/9754;2022-10-25;2022-11-01;Auf dem Weg zum Hamburg-Takt: hvv-Fahrplan 2023;Ole Thorben Buschhüter;SPD;3;3;3;True;True;75665;22_09754_auf_dem_weg_zum_hamburg_takt_hvv_fahrplan_2023.md
22/9755;2022-10-25;2022-11-01;Immer mehr Bürgerinnen und Bürger von der Schuldenfalle bedroht: Welche Maßnahmen werden im Sinne des Verbraucherschutzes getroffen?;Richard Seelmaecker;CDU;11;13;4;True;True;75666;22_09755_immer_mehr_buergerinnen_und_buerger_von_der_schuldenfalle_bedroht_welche_massnahmen_werden_im_sinne_d.md
22/9756;2022-10-25;2022-11-01;Parken in Marienthal – Bordsteinhöhe soll Gehwegparken unmöglich machen?;Ralf Niedmers;CDU;14;16;3;True;True;75667;22_09756_parken_in_marienthal_bordsteinhoehe_soll_gehwegparken_unmoeglich_machen.md
22/9757;2022-10-25;2022-11-01;Bebauung in der Wietreie – erneut ein fragwürdiger Umgang mit den Volksdorfer Bebauungsplänen zum Strukturerhalt in den gewachsenen Wohngebieten?;Thilo Kleibauer;CDU;5;8;2;True;True;75668;22_09757_bebauung_in_der_wietreie_erneut_ein_fragwuerdiger_umgang_mit_den_volksdorfer_bebauungsplaenen_zum_str.md
22/9758;2022-10-25;2022-11-01;Steuerung der öffentlichen Unternehmen – Umwandlung und Änderungen beim Universitären Herz- und Gefäßzentrum (UHZ)?;Thilo Kleibauer;CDU;3;5;2;True;True;75669;22_09758_steuerung_der_oeffentlichen_unternehmen_umwandlung_und_aenderungen_beim_universitaeren_herz_und_gefae.md
22/9759;2022-10-25;2022-11-01;Angekündigte Kiosk-WC-Anlage für den Spielplatz Schemmannstraße – wie ist der Stand?;Thilo Kleibauer;CDU;7;11;2;True;True;75670;22_09759_angekuendigte_kiosk_wc_anlage_fuer_den_spielplatz_schemmannstrasse_wie_ist_der_stand.md
22/9760;2022-10-25;2022-11-01;Leere Taschen, leere Mägen? – Wie sehr belasten die Mensapreise Hamburgs Studierende?;Dr. Stephanie Rose;Die Linke;9;10;9;True;True;75675;22_09760_leere_taschen_leere_maegen_wie_sehr_belasten_die_mensapreise_hamburgs_studierende.md
22/9761;2022-10-25;2022-11-01;Hostelprojekt für Sexarbeiter:innen – Trotz Erfolg keine Fortführung?;"Cansu Özdemir; Dr. Stephanie Rose";Die Linke;18;18;4;True;True;75653;22_09761_hostelprojekt_fuer_sexarbeiter_innen_trotz_erfolg_keine_fortfuehrung.md
22/9762;2022-10-25;2022-11-01;Geschlechterspezifische Tötungen von Frauen – Femizide in den Jahren 2021 und 2022 in Hamburg;Cansu Özdemir;Die Linke;15;15;7;True;True;75654;22_09762_geschlechterspezifische_toetungen_von_frauen_femizide_in_den_jahren_2021_und_2022_in_hamburg.md
22/9763;2022-10-25;2022-11-01;Wie viel Müll wird in Hamburg produziert? (II);Sandro Kappe;CDU;7;7;2;True;True;75655;22_09763_wie_viel_muell_wird_in_hamburg_produziert_ii.md
