drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
21/19198;2019-12-02;2019-12-10;Anträge auf Entschädigungen nach dem Opferentschädigungsgesetz von ehemaligen Heimkindern in Hamburg;"Sabine Boeddinghaus; Deniz Celik; Mehmet Yildiz";Die Linke;5;7;2;True;True;62827;21_19198_antraege_auf_entschaedigungen_nach_dem_opferentschaedigungsgesetz_von_ehemaligen_heimkindern_in_hambu.md
21/19199;2019-12-02;2019-12-10;Veränderung des Schulwahlrechts für Kinder mit einer Behinderung;Sabine Boeddinghaus;Die Linke;3;3;3;True;True;62828;21_19199_veraenderung_des_schulwahlrechts_fuer_kinder_mit_einer_behinderung.md
21/19201;2019-12-02;2019-12-10;Verzögerung der Fahrrinnenanpassung auf Hamburger Gebiet;"Michael Kruse; Dr. Kurt Duwe";FDP;10;16;2;True;True;62829;21_19201_verzoegerung_der_fahrrinnenanpassung_auf_hamburger_gebiet.md
21/19202;2019-12-02;2019-12-10;Gewalttätiger Übergriff auf ein Mitglied des Studentenparlaments – Zwei Jahre danach, was ist seitdem geschehen?;Carsten Ovens;CDU;9;23;2;True;True;62830;21_19202_gewalttaetiger_uebergriff_auf_ein_mitglied_des_studentenparlaments_zwei_jahre_danach_was_ist_seitdem_.md
21/19203;2019-12-02;2019-12-10;ahoi.digital – Wie ist der Stand der Dinge? (III);Carsten Ovens;CDU;5;13;4;True;True;62831;21_19203_ahoi_digital_wie_ist_der_stand_der_dinge_iii.md
21/19204;2019-12-02;2019-12-10;Förderung von Existenzgründung – Welchen Beitrag leisten die staatlichen Hochschulen und Universitäten Hamburgs?;Carsten Ovens;CDU;6;6;23;True;True;62832;21_19204_foerderung_von_existenzgruendung_welchen_beitrag_leisten_die_staatlichen_hochschulen_und_universitaet.md
21/19205;2019-12-02;2019-12-10;Northern Germany Innovation Office – Stand und Zukunft;Carsten Ovens;CDU;9;15;3;True;True;62853;21_19205_northern_germany_innovation_office_stand_und_zukunft.md
21/19206;2019-12-02;2019-12-10;Fördermittel für Digitalisierungsprojekte und Unternehmensgründungen – Welche Angebote gibt es?;Carsten Ovens;CDU;4;17;5;True;True;62838;21_19206_foerdermittel_fuer_digitalisierungsprojekte_und_unternehmensgruendungen_welche_angebote_gibt_es.md
21/19207;2019-12-02;2019-12-10;„Hafenpolizeiwache No 2“;Jörg Hamann;CDU;4;5;2;True;True;62837;21_19207_hafenpolizeiwache_no_2.md
21/19208;2019-12-02;2019-12-10;Wie geht es weiter mit dem südlichen Überseequartier?;Ralf Niedmers;CDU;5;9;2;True;True;62836;21_19208_wie_geht_es_weiter_mit_dem_suedlichen_ueberseequartier.md
21/19209;2019-12-02;2019-12-10;Arbeitszeiten bei der Feuerwehr Hamburg;Dennis Gladiator;CDU;7;7;2;True;True;62835;21_19209_arbeitszeiten_bei_der_feuerwehr_hamburg.md
21/19210;2019-12-02;2019-12-10;Modellregion 5G;Christiane Blömeke;GRÜNE;12;13;3;True;True;62839;21_19210_modellregion_5g.md
21/19211;2019-12-02;2019-12-10;Mittelbedarf der Stiftung Lebensraum Elbe und angekündigte Ästuarpartnerschaft: Blickt die Umweltbehörde noch durch? (III);"Michael Kruse; Dr. Kurt Duwe";FDP;6;11;6;True;True;62833;21_19211_mittelbedarf_der_stiftung_lebensraum_elbe_und_angekuendigte_aestuarpartnerschaft_blickt_die_umweltbeh.md
21/19225;2019-12-03;2019-12-10;Entwicklung des Hamburgischen Transparenzportals;Richard Seelmaecker;CDU;9;11;48;True;True;62844;21_19225_entwicklung_des_hamburgischen_transparenzportals.md
21/19226;2019-12-03;2019-12-10;Update zum DigitalPakt Schule (II) – Wie weit ist der Prozess in Hamburg im Dezember 2019 vorangeschritten?;Birgit Stöver;CDU;12;29;5;True;True;62845;21_19226_update_zum_digitalpakt_schule_ii_wie_weit_ist_der_prozess_in_hamburg_im_dezember_2019_vorangeschritte.md
21/19227;2019-12-03;2019-12-10;Viereinhalbjährigen-Vorstellung – Frühindikator für die Schulanmeldung;Birgit Stöver;CDU;7;13;9;True;True;62848;21_19227_viereinhalbjaehrigen_vorstellung_fruehindikator_fuer_die_schulanmeldung.md
21/19233;2019-12-03;2019-12-10;Rettung der Reformsynagoge in der Poolstraße Nachfrage zur Drs. 21/18710;Norbert Hackbusch;Die Linke;5;8;3;True;True;62849;21_19233_rettung_der_reformsynagoge_in_der_poolstrasse_nachfrage_zur_drs_21_18710.md
21/19234;2019-12-03;2019-12-10;Prekäre Beschäftigung in Hamburgs soziokulturellen Einrichtungen!;Norbert Hackbusch;Die Linke;9;11;4;True;True;62850;21_19234_prekaere_beschaeftigung_in_hamburgs_soziokulturellen_einrichtungen.md
21/19235;2019-12-03;2019-12-10;Suchtprobleme von Behördenmitarbeitern (II);Dr. Jens Wolf;CDU;7;13;9;True;True;62840;21_19235_suchtprobleme_von_behoerdenmitarbeitern_ii.md
21/19236;2019-12-03;2019-12-10;Neuer Senatsklimaplan für Hamburg – Wird was lange währt tatsächlich gut oder doch nur ein rot-grüner Notnagel?;Stephan Gamm;CDU;28;33;8;True;True;62854;21_19236_neuer_senatsklimaplan_fuer_hamburg_wird_was_lange_waehrt_tatsaechlich_gut_oder_doch_nur_ein_rot_gruen.md
21/19237;2019-12-03;2019-12-10;GRÜNE JUGEND Hamburg demonstriert mit gewaltorientierten Linksextremisten und agitiert gegen Staat und Polizei;"Dirk Nockemann; Dr. Alexander Wolf";AfD;5;5;8;True;True;62855;21_19237_gruene_jugend_hamburg_demonstriert_mit_gewaltorientierten_linksextremisten_und_agitiert_gegen_staat_u.md
21/19240;2019-12-04;2019-12-10;Drogenkonsum und Straßenverkehr (VI);Karl-Heinz Warnholz;CDU;7;6;3;True;True;62861;21_19240_drogenkonsum_und_strassenverkehr_vi.md
21/19241;2019-12-04;2019-12-10;Zukunft der leer stehenden Flüchtlingsunterkunft in der Stargarder Straße 62 im Stadtteil Hamburg-Rahlstedt;Karl-Heinz Warnholz;CDU;9;11;2;True;True;62860;21_19241_zukunft_der_leer_stehenden_fluechtlingsunterkunft_in_der_stargarder_strasse_62_im_stadtteil_hamburg_r.md
21/19242;2019-12-04;2019-12-10;Krankenstand bei Lehrkräften;Birgit Stöver;CDU;7;7;4;True;True;62859;21_19242_krankenstand_bei_lehrkraeften.md
21/19252;2019-12-04;2019-12-10;„Abschlepphochburg“ Hamburg – Wird Hamburg dem Berliner Vorbild bei Gebühren für „vermiedene Umsetzungen“ folgen?;Dennis Thering;CDU;4;7;2;True;True;62858;21_19252_abschlepphochburg_hamburg_wird_hamburg_dem_berliner_vorbild_bei_gebuehren_fuer_vermiedene_umsetzungen.md
21/19253;2019-12-04;2019-12-10;Aussiedler und Spätaussiedler aus der ehemaligen UdSSR und ihren Nachfolgestaaten in Hamburg;"Dirk Nockemann; Dr. Alexander Wolf; Hans Harald Andreas Feineis";AfD;12;16;3;True;True;62857;21_19253_aussiedler_und_spaetaussiedler_aus_der_ehemaligen_udssr_und_ihren_nachfolgestaaten_in_hamburg.md
21/19254;2019-12-04;2019-12-10;Gelöbnisse in der FHH;"Dirk Nockemann; Dr. Alexander Wolf; Detlef Ehlebracht; Hans Harald Andreas Feineis";AfD;4;7;2;True;True;62856;21_19254_geloebnisse_in_der_fhh.md
21/19255;2019-12-04;2019-12-10;Verstöße gegen das Neutralitätsgebot an der Stadtteilschule Stellingen;Dr. Alexander Wolf;AfD;16;19;12;True;True;63182;21_19255_verstoesse_gegen_das_neutralitaetsgebot_an_der_stadtteilschule_stellingen.md
21/19275;2019-12-05;2019-12-13;Wie geht es weiter mit der Therapeutenausbildung in den Gesundheitsberufen?;Birgit Stöver;CDU;5;11;2;True;True;62876;21_19275_wie_geht_es_weiter_mit_der_therapeutenausbildung_in_den_gesundheitsberufen.md
21/19276;2019-12-05;2019-12-13;EM 2024 – Steuererleichterungen für die Union of European Football Associations (UEFA);Mehmet Yildiz;Die Linke;6;8;2;True;True;62875;21_19276_em_2024_steuererleichterungen_fuer_die_union_of_european_football_associations_uefa.md
21/19277;2019-12-05;2019-12-13;Mehrfachnutzung und Sanierung von Schulsporthallen;"Sabine Boeddinghaus; Mehmet Yildiz";Die Linke;8;9;3;True;True;62874;21_19277_mehrfachnutzung_und_sanierung_von_schulsporthallen.md
21/19278;2019-12-05;2019-12-13;Treten die Jobcenter mit ihrem Werkzeugkasten zur Aktivierung und beruflichen Eingliederung auf der Stelle?;Dr. Carola Ensslen;Die Linke;9;21;6;True;True;62873;21_19278_treten_die_jobcenter_mit_ihrem_werkzeugkasten_zur_aktivierung_und_beruflichen_eingliederung_auf_der_s.md
21/19279;2019-12-05;2019-12-13;Maximale Kapazitäten im Hamburger Schnellbahnnetz;Heike Sudmann;Die Linke;5;6;3;True;True;62872;21_19279_maximale_kapazitaeten_im_hamburger_schnellbahnnetz.md
21/19280;2019-12-05;2019-12-13;Bahnhof Altona wird gekauft – Von wem eigentlich?;Norbert Hackbusch;Die Linke;11;15;4;True;True;62871;21_19280_bahnhof_altona_wird_gekauft_von_wem_eigentlich.md
21/19281;2019-12-05;2019-12-13;Digitale Schulverwaltung DiViS: läuft nicht;Sabine Boeddinghaus;Die Linke;6;7;4;True;True;62870;21_19281_digitale_schulverwaltung_divis_laeuft_nicht.md
21/19282;2019-12-05;2019-12-13;Freiluftschulen;"Christiane Blömeke; Olaf Duge";GRÜNE;18;33;7;True;True;62869;21_19282_freiluftschulen.md
21/19283;2019-12-05;2019-12-13;Cum-Ex and next? – Zum aktuellen Stand der Hamburgischen Strafverfolgung von Cum-Ex-Geschäften;Richard Seelmaecker;CDU;9;13;4;True;True;62868;21_19283_cum_ex_and_next_zum_aktuellen_stand_der_hamburgischen_strafverfolgung_von_cum_ex_geschaeften.md
21/19284;2019-12-06;2019-12-13;Verzögerung der Fahrrinnenanpassung auf Hamburger Gebiet (II);"Michael Kruse; Dr. Kurt Duwe";FDP;6;6;2;True;True;62867;21_19284_verzoegerung_der_fahrrinnenanpassung_auf_hamburger_gebiet_ii.md
21/19285;2019-12-06;2019-12-13;Wie weit ist Hamburg vom NATO-Manöver „Defender 2020“ betroffen?;Martin Dolzer;Die Linke;11;30;4;True;True;62866;21_19285_wie_weit_ist_hamburg_vom_nato_manoever_defender_2020_betroffen.md
21/19286;2019-12-06;2019-12-13;Situation in der Zentralen Erstaufnahmeeinrichtung (IV) – Nachfragen zu Minderjährigen;Christiane Schneider;Die Linke;5;9;2;True;True;62865;21_19286_situation_in_der_zentralen_erstaufnahmeeinrichtung_iv_nachfragen_zu_minderjaehrigen.md
21/19289;2019-12-09;2019-12-17;Digitalisierung durchdacht durchführen – Verfügt die Hamburger Verwaltung inzwischen über genügend IT-Fachkräfte? (II);Thomas Kreuzmann;CDU;5;8;4;True;True;62888;21_19289_digitalisierung_durchdacht_durchfuehren_verfuegt_die_hamburger_verwaltung_inzwischen_ueber_genuegend_.md
21/19290;2019-12-09;2019-12-17;Einholung externer Gutachten durch die Bezirke (II);Dr. Jens Wolf;CDU;7;9;24;True;True;62879;21_19290_einholung_externer_gutachten_durch_die_bezirke_ii.md
21/19291;2019-12-09;2019-12-17;Raumvergabe an der Universität Hamburg an die radikale und antidemokratische „Extinction Rebellion“?;Carsten Ovens;CDU;3;14;3;True;True;62889;21_19291_raumvergabe_an_der_universitaet_hamburg_an_die_radikale_und_antidemokratische_extinction_rebellion.md
21/19292;2019-12-09;2019-12-17;Kita-Gutscheine in Hamburg;Philipp Heißner;CDU;4;4;39;True;True;62882;21_19292_kita_gutscheine_in_hamburg.md
21/19293;2019-12-09;2019-12-17;Verbringung von Sedimenten (XXXVIII);"Michael Kruse; Dr. Kurt Duwe";FDP;8;13;2;True;True;62887;21_19293_verbringung_von_sedimenten_xxxviii.md
21/19294;2019-12-09;2019-12-17;Kita-Platznachweisverfahren – Wie ist der Sachstand im Bezirk Altona?;Philipp Heißner;CDU;4;6;2;True;True;62886;21_19294_kita_platznachweisverfahren_wie_ist_der_sachstand_im_bezirk_altona.md
21/19295;2019-12-09;2019-12-17;Start-up-Kooperation – mit welchen Städten tauscht sich Hamburg aus?;Carsten Ovens;CDU;3;11;3;True;True;62885;21_19295_start_up_kooperation_mit_welchen_staedten_tauscht_sich_hamburg_aus.md
21/19296;2019-12-09;2019-12-17;Schließung des Schwimmbads Billstedt – Folgen für den Stadtteil;"Sabine Boeddinghaus; Mehmet Yildiz";Die Linke;5;8;2;True;True;62884;21_19296_schliessung_des_schwimmbads_billstedt_folgen_fuer_den_stadtteil.md
21/19297;2019-12-09;2019-12-17;Staatsgefährdende SKA? Nachfragen zur politischen Bildung an Schulen;Sabine Boeddinghaus;Die Linke;8;6;4;True;True;62890;21_19297_staatsgefaehrdende_ska_nachfragen_zur_politischen_bildung_an_schulen.md
21/19298;2019-12-09;2019-12-17;Mehrfacher Qualitätsverlust in der schulischen Bildung durch Unterrichtsausfall?;Sabine Boeddinghaus;Die Linke;9;9;3;True;True;62883;21_19298_mehrfacher_qualitaetsverlust_in_der_schulischen_bildung_durch_unterrichtsausfall.md
21/19299;2019-12-09;2019-12-17;Initiative BiSS-Bildung durch Sprache und Schrift;Sabine Boeddinghaus;Die Linke;14;16;5;True;True;62891;21_19299_initiative_biss_bildung_durch_sprache_und_schrift.md
21/19300;2019-12-10;2019-12-17;Eine neue Stadtteilschule in der Region 18 (Walddörfer)?;Dennis Thering;CDU;8;15;2;True;True;62915;21_19300_eine_neue_stadtteilschule_in_der_region_18_walddoerfer.md
21/19301;2019-12-10;2019-12-17;Von Förstern erschossene Hunde;Dennis Thering;CDU;8;18;2;True;True;62914;21_19301_von_foerstern_erschossene_hunde.md
21/19302;2019-12-10;2019-12-17;Im Rahmen von Störungen der öffentlichen Sicherheit und Ordnung verletzte Mitarbeiterinnen und Mitarbeiter von Polizei und Feuerwehr (IV);Karl-Heinz Warnholz;CDU;8;8;3;True;True;62913;21_19302_im_rahmen_von_stoerungen_der_oeffentlichen_sicherheit_und_ordnung_verletzte_mitarbeiterinnen_und_mita.md
21/19303;2019-12-10;2019-12-17;„10kap“-Rennen;Peter Lorkowski;AfD;5;6;1;True;True;62912;21_19303_10kap_rennen.md
21/19304;2019-12-10;2019-12-17;Hamburg: Österreichs Tor zur Welt;Peter Lorkowski;AfD;6;6;2;True;True;62911;21_19304_hamburg_oesterreichs_tor_zur_welt.md
21/19305;2019-12-10;2019-12-17;Gescheiterte Bewerbung für Damenhockey-Weltmeisterschaft 2022;Peter Lorkowski;AfD;5;5;2;True;True;62910;21_19305_gescheiterte_bewerbung_fuer_damenhockey_weltmeisterschaft_2022.md
21/19306;2019-12-10;2019-12-17;HWWI/Berenberg-Städteranking 2019;Peter Lorkowski;AfD;4;4;2;True;True;62909;21_19306_hwwi_berenberg_staedteranking_2019.md
21/19307;2019-12-10;2019-12-17;Rugby in Hamburg;Peter Lorkowski;AfD;5;5;2;True;True;62908;21_19307_rugby_in_hamburg.md
21/19314;2019-12-10;2019-12-17;Mindestbreite von Gehwegen im Rahmen von Um- und Neubauten;Dennis Thering;CDU;6;6;2;True;True;62907;21_19314_mindestbreite_von_gehwegen_im_rahmen_von_um_und_neubauten.md
21/19316;2019-12-10;2019-12-17;Auswandererdenkmal in Hamburg-Altona;Dr. Alexander Wolf;AfD;2;4;1;True;True;62906;21_19316_auswandererdenkmal_in_hamburg_altona.md
21/19317;2019-12-10;2019-12-17;Discovery Dock;"Dirk Nockemann; Detlef Ehlebracht";AfD;4;25;3;True;True;63146;21_19317_discovery_dock.md
21/19318;2019-12-10;2019-12-17;Fahrrinnenanpassung Elbe – Wo hakt es bei der HPA?;"Peter Lorkowski; Dr. Alexander Wolf";AfD;8;9;2;True;True;62905;21_19318_fahrrinnenanpassung_elbe_wo_hakt_es_bei_der_hpa.md
21/19319;2019-12-10;2019-12-17;Nochmalige Nachfrage zum Prüfauftrag für einen Zuschlag zur Grundsicherung im Alter;Deniz Celik;Die Linke;6;17;3;True;True;62904;21_19319_nochmalige_nachfrage_zum_pruefauftrag_fuer_einen_zuschlag_zur_grundsicherung_im_alter.md
21/19320;2019-12-10;2019-12-17;Aktivität türkischer Nationalisten/-innen in Hamburg (II);Cansu Özdemir;Die Linke;7;11;3;True;True;62903;21_19320_aktivitaet_tuerkischer_nationalisten_innen_in_hamburg_ii.md
21/19323;2019-12-11;2019-12-17;Nimmt der Senat die Sorgen der Eltern des Gymnasiums Ohmoor nicht ernst?;Birgit Stöver;CDU;10;25;4;True;True;63295;21_19323_nimmt_der_senat_die_sorgen_der_eltern_des_gymnasiums_ohmoor_nicht_ernst.md
21/19324;2019-12-11;2019-12-17;Beobachtung der Gruppe „Ende Gelände Hamburg“ durch das Landesamt für Verfassungsschutz Hamburg;Dirk Nockemann;AfD;10;11;4;True;True;62924;21_19324_beobachtung_der_gruppe_ende_gelaende_hamburg_durch_das_landesamt_fuer_verfassungsschutz_hamburg.md
21/19325;2019-12-12;2019-12-20;Verzögerung der Fahrrinnenanpassung auf Hamburger Gebiet (III);"Michael Kruse; Dr. Kurt Duwe";FDP;8;15;3;True;True;62938;21_19325_verzoegerung_der_fahrrinnenanpassung_auf_hamburger_gebiet_iii.md
21/19326;2019-12-12;2019-12-20;Welche Effekte verursacht die Elbphilharmonie? (III);"André Trepoll; Dietrich Wersich";CDU;3;6;8;True;True;62939;21_19326_welche_effekte_verursacht_die_elbphilharmonie_iii.md
21/19327;2019-12-12;2019-12-20;Abschiebungen nach Afghanistan (XIX);Christiane Schneider;Die Linke;8;9;4;True;True;62940;21_19327_abschiebungen_nach_afghanistan_xix.md
21/19328;2019-12-12;2019-12-20;Quellen-Telekommunikationsüberwachung;Christiane Schneider;Die Linke;5;13;2;True;True;62941;21_19328_quellen_telekommunikationsueberwachung.md
21/19329;2019-12-12;;G20 und Öffentlichkeitsfahndung;Christiane Schneider;Die Linke;10;23;11;True;True;62942;21_19329_g20_und_oeffentlichkeitsfahndung.md
21/19330;2019-12-12;2019-12-20;Inwiefern macht sich Geldwäsche als Treiber für Immobilienpreise in Hamburg bemerkbar?;"Jörg Hamann; Ralf Niedmers";CDU;7;9;3;True;True;62943;21_19330_inwiefern_macht_sich_geldwaesche_als_treiber_fuer_immobilienpreise_in_hamburg_bemerkbar.md
21/19331;2019-12-12;2019-12-20;Seepferdchen oder Pinguin? Einheitliche Beurteilung im Schulschwimmen;Birgit Stöver;CDU;5;12;8;True;True;62944;21_19331_seepferdchen_oder_pinguin_einheitliche_beurteilung_im_schulschwimmen.md
21/19332;2019-12-12;2019-12-20;Ausbildung von sozialpädagogischen Fachkräften in Hamburg;Philipp Heißner;CDU;10;14;6;True;True;62945;21_19332_ausbildung_von_sozialpaedagogischen_fachkraeften_in_hamburg.md
21/19333;2019-12-12;2019-12-20;Kinderschutz in Einrichtungen in denen sich Kinder regelmäßig aufhalten;Philipp Heißner;CDU;4;4;3;True;True;62946;21_19333_kinderschutz_in_einrichtungen_in_denen_sich_kinder_regelmaessig_aufhalten.md
21/19334;2019-12-12;2019-12-20;Recycling von Diensthandys und anderen Elektronikgeräten in Hamburg;Ulrike Sparr;GRÜNE;3;5;2;True;True;62947;21_19334_recycling_von_diensthandys_und_anderen_elektronikgeraeten_in_hamburg.md
21/19343;2019-12-12;2019-12-20;Konkretisierung des Hamburg-Taktes;Heike Sudmann;Die Linke;4;6;3;True;True;62948;21_19343_konkretisierung_des_hamburg_taktes.md
21/19344;2019-12-12;2019-12-20;Förderung von trägergestützten Ausbildungsmaßnahmen und geschlechtsspezifische Unterschiede in Ausbildungsbranchen – Wie schneidet Hamburg im bundesweiten Vergleich ab?;"Dr. Carola Ensslen; Sabine Boeddinghaus; Cansu Özdemir";Die Linke;3;4;10;True;True;62949;21_19344_foerderung_von_traegergestuetzten_ausbildungsmassnahmen_und_geschlechtsspezifische_unterschiede_in_au.md
21/19345;2019-12-12;2019-12-20;Klimaschutz an Schulen und anderen öffentlichen Gebäuden in Hamburg (2);"Stephan Jersch; Sabine Boeddinghaus";Die Linke;12;25;6;True;True;62995;21_19345_klimaschutz_an_schulen_und_anderen_oeffentlichen_gebaeuden_in_hamburg_2.md
21/19346;2019-12-12;2019-12-20;Personalentwicklung im Jugendpsychiatrischen Dienst;Deniz Celik;Die Linke;10;15;4;True;True;62996;21_19346_personalentwicklung_im_jugendpsychiatrischen_dienst.md
21/19347;2019-12-12;2019-12-20;Schwerpunktschule in Wilhelmsburg – Wie schaut‘s aus?;Sabine Boeddinghaus;Die Linke;7;10;2;True;True;62950;21_19347_schwerpunktschule_in_wilhelmsburg_wie_schaut_s_aus.md
21/19349;2019-12-12;2019-12-20;Flughafen-S-Bahn (III);"Dorothee Martin; Martin Bill; Ole Thorben Buschhüter";"GRÜNE; SPD";3;3;1;True;True;62951;21_19349_flughafen_s_bahn_iii.md
21/19350;2019-12-12;2019-12-20;Sexualkundeunterricht an Hamburger Schulen;Hans Harald Andreas Feineis;AfD;17;27;5;True;True;62952;21_19350_sexualkundeunterricht_an_hamburger_schulen.md
21/19351;2019-12-12;2019-12-20;110 – Zurück in die Steinzeit oder Zukunft der neuen Polizeieinsatzzentrale gefährdet?;Joachim Lenders;CDU;5;8;3;True;True;63024;21_19351_110_zurueck_in_die_steinzeit_oder_zukunft_der_neuen_polizeieinsatzzentrale_gefaehrdet.md
21/19352;2019-12-12;2019-12-20;Wie gut löst ROADS Hamburgs Baustellenchaos auf?;"Michael Kruse; Ewald Aukes";FDP;9;15;3;True;True;62997;21_19352_wie_gut_loest_roads_hamburgs_baustellenchaos_auf.md
21/19353;2019-12-12;2019-12-20;Taktloser „Hamburg-Takt“ – Instrumentalisiert der SPD-Spitzenkandidat Steuergelder und Angestellte öffentlicher Unternehmen für seinen Wahlkampf?;André Trepoll;CDU;12;20;3;True;True;63025;21_19353_taktloser_hamburg_takt_instrumentalisiert_der_spd_spitzenkandidat_steuergelder_und_angestellte_oeffen.md
21/19354;2019-12-12;2019-12-20;In Hamburg in Würde altern – Ausweitung der Hamburger Hausbesuche weist Mängel auf;Wolfhard Ploog;CDU;17;30;6;True;True;62998;21_19354_in_hamburg_in_wuerde_altern_ausweitung_der_hamburger_hausbesuche_weist_maengel_auf.md
21/19355;2019-12-12;2019-12-20;Verständliche Behördensprache (2);Dr. Jens Wolf;CDU;7;10;4;True;True;62962;21_19355_verstaendliche_behoerdensprache_2.md
21/19356;2019-12-12;2019-12-20;Kostendeckungspflicht bei Hamburgs Wochenmärkten kontra Bedeutung für die soziale Infrastruktur der Stadtteile;Heike Sudmann;Die Linke;9;11;4;True;True;62961;21_19356_kostendeckungspflicht_bei_hamburgs_wochenmaerkten_kontra_bedeutung_fuer_die_soziale_infrastruktur_der.md
