drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
23/169;2025-04-14;2025-04-22;Fokus Langenhorn: Weiterentwicklung und interkommunale Zusammenarbeit an der nördlichen Stadtgrenze Hamburgs;Richard Seelmaecker;CDU;10;12;3;True;True;84026;23_00169_fokus_langenhorn_weiterentwicklung_und_interkommunale_zusammenarbeit_an_der_noerdlichen_stadtgrenze_h.md
23/170;2025-04-14;2025-04-22;Wie kräftig ist das „Rückgrat der Mobilität“ wirklich? Fahrgastaufkommen, Störungen, Pannen und Verspätungen auf den Linien S3 und S5;André Trepoll;CDU;17;19;5;True;True;84029;23_00170_wie_kraeftig_ist_das_rueckgrat_der_mobilitaet_wirklich_fahrgastaufkommen_stoerungen_pannen_und_verspa.md
23/171;2025-04-14;2025-04-22;Stellenbewertung und strukturelle Benachteiligung im Wohnraumschutz;Sandro Kappe;CDU;25;28;5;True;True;84048;23_00171_stellenbewertung_und_strukturelle_benachteiligung_im_wohnraumschutz.md
23/172;2025-04-14;2025-04-22;Windenergie in Hamburg: Wann wird die Auswertung der Stellungnahmen im Rahmen der frühzeitigen Öffentlichkeitsbeteiligung veröffentlicht?;"Markus Kranig; Dennis Gladiator";CDU;18;28;4;True;True;84049;23_00172_windenergie_in_hamburg_wann_wird_die_auswertung_der_stellungnahmen_im_rahmen_der_fruehzeitigen_oeffen.md
23/173;2025-04-14;2025-04-22;Erneute Massenschlägerei im Phoenix-Viertel in Harburg – was tut der Senat gegen die eskalierende Gewalt?;Dirk Nockemann;AfD;10;23;4;True;True;84052;23_00173_erneute_massenschlaegerei_im_phoenix_viertel_in_harburg_was_tut_der_senat_gegen_die_eskalierende_gewa.md
23/174;2025-04-14;2025-04-22;Mutmaßliches Tötungsdelikt am Soltauer Ring – was ist über Tat, Täter und Umfeld bekannt?;Dirk Nockemann;AfD;12;12;6;True;True;;23_00174_mutmassliches_toetungsdelikt_am_soltauer_ring_was_ist_ueber_tat_taeter_und_umfeld_bekannt.md
23/176;2025-04-15;2025-04-22;Steilshooper EKZ: Zeitplan und nächste Schritte;Sandro Kappe;CDU;26;38;4;True;True;84054;23_00176_steilshooper_ekz_zeitplan_und_naechste_schritte.md
23/177;2025-04-15;2025-04-22;Frauenhäuser – Genügend Plätze für alle Hilfsbedürftigen im Jahr 2024?;Andreas Grutzeck;CDU;22;32;19;True;True;84055;23_00177_frauenhaeuser_genuegend_plaetze_fuer_alle_hilfsbeduerftigen_im_jahr_2024.md
23/178;2025-04-15;2025-04-22;Nach Verschwendung von einer Million Euro an Steuergeld für rot-grünes Planungsfiasko: Wie ist der Sachstand bei der Sanierung des Verwaltungsgebäudes am Neugrabener Markt?;André Trepoll;CDU;11;14;3;True;True;84056;23_00178_nach_verschwendung_von_einer_million_euro_an_steuergeld_fuer_rot_gruenes_planungsfiasko_wie_ist_der_s.md
23/179;2025-04-15;2025-04-22;Nach dem Umbau des Rathausquartiers: Welchen Nutzen haben die Gastronomen? (II);"David Erkalp; Nikola Tunici";CDU;2;3;2;True;True;84057;23_00179_nach_dem_umbau_des_rathausquartiers_welchen_nutzen_haben_die_gastronomen_ii.md
23/180;2025-04-15;2025-04-22;Was tut der Senat gegen die schlechte Stromversorgung im Rahlstedter Gewerbegebiet Victoria Park?;Markus Kranig;CDU;20;22;4;True;True;84058;23_00180_was_tut_der_senat_gegen_die_schlechte_stromversorgung_im_rahlstedter_gewerbegebiet_victoria_park.md
23/181;2025-04-15;2025-04-22;Seit Jahren leer: Was passiert mit der ehemaligen Schule St. Marien in Ottensen?;Dr. Anke Frieling;CDU;17;28;3;True;True;84059;23_00181_seit_jahren_leer_was_passiert_mit_der_ehemaligen_schule_st_marien_in_ottensen.md
23/182;2025-04-15;2025-04-22;Neue Quartiere in Wilhelmsburg: Schwieriger Baugrund, trotzdem kostengünstig?;Dr. Anke Frieling;CDU;6;8;3;True;True;84097;23_00182_neue_quartiere_in_wilhelmsburg_schwieriger_baugrund_trotzdem_kostenguenstig.md
23/183;2025-04-15;2025-04-22;Gutachten und Planungen zum Haus der digitalen Welt;Dr. Anke Frieling;CDU;11;22;3;True;True;84063;23_00183_gutachten_und_planungen_zum_haus_der_digitalen_welt.md
23/184;2025-04-15;2025-04-22;Wissenschaftliche Aufarbeitung des NSU in Hamburg;Deniz Celik;Die Linke;15;20;5;True;True;84064;23_00184_wissenschaftliche_aufarbeitung_des_nsu_in_hamburg.md
23/185;2025-04-16;2025-04-22;Tötungsdelikt in Großraumdiskothek Fun-Parc in Trittau – Hamburger Jugendliche beteiligt?;Dirk Nockemann;AfD;11;17;3;True;True;84060;23_00185_toetungsdelikt_in_grossraumdiskothek_fun_parc_in_trittau_hamburger_jugendliche_beteiligt.md
23/186;2025-04-16;2025-04-22;Erneute Massenschlägerei in Harburg – Brandbeschleuniger in Kulturverein ausgekippt;Dirk Nockemann;AfD;12;15;2;True;True;84061;23_00186_erneute_massenschlaegerei_in_harburg_brandbeschleuniger_in_kulturverein_ausgekippt.md
23/187;2025-04-16;2025-04-22;Verkehrschaos rund um das neue Westfield Hamburg-Überseequartier – was tut der Senat?;"Dr. Anke Frieling; Philipp Heißner";CDU;15;25;4;True;True;84062;23_00187_verkehrschaos_rund_um_das_neue_westfield_hamburg_ueberseequartier_was_tut_der_senat.md
23/191;2025-04-22;2025-04-29;Englischsprachige Lehre an Hamburgs Hochschulen;Anna-Elisabeth von Treuenfels-Frowein;CDU;6;11;5;True;True;84078;23_00191_englischsprachige_lehre_an_hamburgs_hochschulen.md
23/192;2025-04-22;2025-04-29;Vereinsamung entgegenwirken – hat der Hamburger Hausbesuch eine höhere Wirksamkeit erlangt?;Andreas Grutzeck;CDU;20;25;8;True;True;84079;23_00192_vereinsamung_entgegenwirken_hat_der_hamburger_hausbesuch_eine_hoehere_wirksamkeit_erlangt.md
23/193;2025-04-22;2025-04-29;Regieren mittels Weisung – die Entmachtung der Bezirke durch den Senat;"André Trepoll; Dr. Kaja Steffens";CDU;6;7;2;True;True;84080;23_00193_regieren_mittels_weisung_die_entmachtung_der_bezirke_durch_den_senat.md
23/194;2025-04-22;2025-04-29;ASD Mitarbeiter*innen arbeiten am Limit. Schützt der Senat die Fachkräfte vor Überlastungen?;Jan Libbertz;Die Linke;16;18;10;True;True;84072;23_00194_asd_mitarbeiter_innen_arbeiten_am_limit_schuetzt_der_senat_die_fachkraefte_vor_ueberlastungen.md
23/195;2025-04-22;2025-04-29;Bettel- und Musizierverbot im hvv;Olga Fritzsche;Die Linke;7;8;3;True;True;84073;23_00195_bettel_und_musizierverbot_im_hvv.md
23/196;2025-04-22;2025-04-29;Abschiebehaft und Ausreisegewahrsam in Hamburg im 1. Quartal 2025;Dr. Carola Ensslen;Die Linke;23;35;11;True;True;84074;23_00196_abschiebehaft_und_ausreisegewahrsam_in_hamburg_im_1_quartal_2025.md
23/197;2025-04-22;2025-04-29;Wie viele Schülerinnen und Schüler der weiterführenden Schulen können im Schuljahr 2025/2026 nicht ihre Wunschschule besuchen?;Birgit Stöver;CDU;18;20;10;True;True;84075;23_00197_wie_viele_schuelerinnen_und_schueler_der_weiterfuehrenden_schulen_koennen_im_schuljahr_2025_2026_nich.md
23/198;2025-04-22;2025-04-29;Nach fehlender Wirksamkeit beim Hausbesuch nun auch keine Erfolgsmessung bei der offenen Seniorenarbeit?;Andreas Grutzeck;CDU;7;9;3;True;True;84076;23_00198_nach_fehlender_wirksamkeit_beim_hausbesuch_nun_auch_keine_erfolgsmessung_bei_der_offenen_seniorenarbe.md
23/199;2025-04-22;2025-04-29;Verjährungsfrist für die Erhebung von Erschließungsbeiträgen – aktueller Stand in Hamburg;Dennis Thering;CDU;2;3;1;True;True;84077;23_00199_verjaehrungsfrist_fuer_die_erhebung_von_erschliessungsbeitraegen_aktueller_stand_in_hamburg.md
23/201;2025-04-22;2025-05-13;Wie ist es aktuell um die hausärztliche Versorgung in Hamburg bestellt?;Christin Christ;CDU;22;21;10;True;True;84088;23_00201_wie_ist_es_aktuell_um_die_hausaerztliche_versorgung_in_hamburg_bestellt.md
23/202;2025-04-22;2025-04-29;Wie ist die aktuelle Situation in der Praxisklinik Mümmelmannsberg;Deniz Celik;Die Linke;9;10;3;True;True;84089;23_00202_wie_ist_die_aktuelle_situation_in_der_praxisklinik_muemmelmannsberg.md
23/203;2025-04-22;2025-04-29;Nachfrage zu HAMBURG WASSER;Sandro Kappe;CDU;21;32;7;True;True;84091;23_00203_nachfrage_zu_hamburg_wasser.md
23/208;2025-04-23;2025-04-29;„Wilde“ Plakatierung im Wahlkampf 2025: Gefährdung der Verkehrssicherheit und Verstoß gegen Vorschriften;Eugen Seiler;AfD;4;15;4;True;True;84092;23_00208_wilde_plakatierung_im_wahlkampf_2025_gefaehrdung_der_verkehrssicherheit_und_verstoss_gegen_vorschrift.md
23/209;2025-04-23;2025-04-29;Care for care Projekt verlängert – wie ist das bisherige Fazit;Antje Hebel;AfD;13;13;6;True;True;84093;23_00209_care_for_care_projekt_verlaengert_wie_ist_das_bisherige_fazit.md
23/210;2025-04-23;2025-04-29;Rahmenplan Zentrum Wandsbek – führen die geplanten Fahrspurenreduzierungen zu Staus?;Ralf Niedmers;CDU;13;17;4;True;True;84098;23_00210_rahmenplan_zentrum_wandsbek_fuehren_die_geplanten_fahrspurenreduzierungen_zu_staus.md
23/211;2025-04-23;2025-04-29;Der Fall „Jupiter“: Wie plant, genehmigt und überwacht der Senat die Zwischennutzungen leerstehender Immobilien?;Dr. Anke Frieling;CDU;12;17;7;True;True;84099;23_00211_der_fall_jupiter_wie_plant_genehmigt_und_ueberwacht_der_senat_die_zwischennutzungen_leerstehender_imm.md
23/212;2025-04-23;2025-04-29;Dauerbaustelle Colonnaden: Sind die Einzelhändler und Gastronomen dem Senat egal?;Dr. Anke Frieling;CDU;11;16;5;True;True;84100;23_00212_dauerbaustelle_colonnaden_sind_die_einzelhaendler_und_gastronomen_dem_senat_egal.md
23/213;2025-04-23;2025-04-29;Digitale Zählerstandsmeldung: Wie barrierefrei ist der neue Weg von HAMBURG WASSER?;Dr. Anke Frieling;CDU;9;15;4;True;True;84101;23_00213_digitale_zaehlerstandsmeldung_wie_barrierefrei_ist_der_neue_weg_von_hamburg_wasser.md
23/225;2025-04-23;2025-04-29;Welche Maßnahmen ergreift der Senat, um die Tarifbindungsquote in Hamburg zu erhöhen?;"Kay Jäger; David Stoop";Die Linke;14;21;6;True;True;84103;23_00225_welche_massnahmen_ergreift_der_senat_um_die_tarifbindungsquote_in_hamburg_zu_erhoehen.md
23/237;2025-04-24;2025-05-02;„Vermieter gesucht!” – wie viele Vermieter sind dem Aufruf bisher gefolgt?;"Dirk Nockemann; Robert Risch";AfD;19;22;7;True;True;84104;23_00237_vermieter_gesucht_wie_viele_vermieter_sind_dem_aufruf_bisher_gefolgt.md
23/238;2025-04-24;2025-05-02;Nachfrage zu Jagdscheinprüfungen in Hamburg;Stephan Jersch;Die Linke;10;11;3;True;True;84105;23_00238_nachfrage_zu_jagdscheinpruefungen_in_hamburg.md
23/239;2025-04-24;2025-05-02;„Bitte warten…“ – wie erreichbar ist das Jobcenter t.a.h wirklich?;Olga Fritzsche;Die Linke;21;24;10;True;True;84106;23_00239_bitte_warten_wie_erreichbar_ist_das_jobcenter_t_a_h_wirklich.md
23/240;2025-04-24;2025-05-02;Nähe des Plangebiets Volksdorf 46 zum Naturdenkmal Kiebitzmoor, Windenergieplanung und mögliche Probleme;Peggy Heitmann;AfD;17;18;4;True;True;84109;23_00240_naehe_des_plangebiets_volksdorf_46_zum_naturdenkmal_kiebitzmoor_windenergieplanung_und_moegliche_prob.md
23/241;2025-04-25;2025-05-02;Cum-Cum-Geschäfte;Richard Seelmaecker;CDU;11;16;4;True;True;84110;23_00241_cum_cum_geschaefte.md
23/242;2025-04-25;2025-05-02;Überlastung des Strafvollzugs: Wie ist es um die Vorführung zu Gerichtsterminen bestellt?;Richard Seelmaecker;CDU;3;6;3;True;True;84111;23_00242_ueberlastung_des_strafvollzugs_wie_ist_es_um_die_vorfuehrung_zu_gerichtsterminen_bestellt.md
23/243;2025-04-25;2025-05-02;Umsetzung und Transparenz des Flexpools bei der SRH;Sandro Kappe;CDU;12;27;5;True;True;84107;23_00243_umsetzung_und_transparenz_des_flexpools_bei_der_srh.md
23/244;2025-04-25;2025-05-02;Sprengung in Moorburg – wie geht es weiter und was kostet die außerplanmäßige Sprengung?;"Prof. Dr. Götz Wiese; Markus Kranig";CDU;12;16;3;True;True;84108;23_00244_sprengung_in_moorburg_wie_geht_es_weiter_und_was_kostet_die_ausserplanmaessige_sprengung.md
23/245;2025-04-25;2025-05-02;Verstöße gegen das Cannabisgesetz in Hamburg bis März 2025;Thomas Reich;AfD;14;19;7;True;True;84113;23_00245_verstoesse_gegen_das_cannabisgesetz_in_hamburg_bis_maerz_2025.md
23/246;2025-04-25;2025-05-02;Impfschäden aufgrund einer COVID-19-Schutzimpfung bis März 2025;Thomas Reich;AfD;7;11;3;True;True;84114;23_00246_impfschaeden_aufgrund_einer_covid_19_schutzimpfung_bis_maerz_2025.md
23/247;2025-04-28;2025-05-06;Vier Monate „Mehr Sicherheit im ÖPNV“: Zeit für eine erste Bilanz;"Dennis Thering; Philipp Heißner";CDU;15;21;4;True;True;84129;23_00247_vier_monate_mehr_sicherheit_im_oepnv_zeit_fuer_eine_erste_bilanz.md
23/248;2025-04-28;2025-05-06;Welche Probleme bestehen bei der Haftraumtelefonie?;Richard Seelmaecker;CDU;7;12;3;True;True;84115;23_00248_welche_probleme_bestehen_bei_der_haftraumtelefonie.md
23/249;2025-04-28;2025-05-06;Mängel im Kaufland Krohnstieg in Langenhorn;Richard Seelmaecker;CDU;7;9;3;True;True;84138;23_00249_maengel_im_kaufland_krohnstieg_in_langenhorn.md
23/250;2025-04-28;2025-05-27;Verkehrskontrollen-, Blitzer-, Bußgeldeinnahmen in 2025;Philipp Heißner;CDU;16;24;5;True;True;84139;23_00250_verkehrskontrollen_blitzer_bussgeldeinnahmen_in_2025.md
23/251;2025-04-28;2025-05-06;Maßnahmen in Bramfeld, Steilshoop und Farmsen-Berne (VI);Sandro Kappe;CDU;30;42;9;True;True;84140;23_00251_massnahmen_in_bramfeld_steilshoop_und_farmsen_berne_vi.md
23/253;2025-04-28;2025-05-06;Fachkräftemangel effektiv bekämpfen – beschleunigt der Senat nach fünf Jahren nun endlich die berufliche Anerkennung?;Andreas Grutzeck;CDU;20;33;14;True;True;84132;23_00253_fachkraeftemangel_effektiv_bekaempfen_beschleunigt_der_senat_nach_fuenf_jahren_nun_endlich_die_berufl.md
23/254;2025-04-28;2025-05-06;Hier kann Handeln ohne Planen tödlich enden - erfolgt die Planung der Jugendsozialarbeit ziellos aus dem Bauch heraus?;Andreas Grutzeck;CDU;7;11;4;True;True;84133;23_00254_hier_kann_handeln_ohne_planen_toedlich_enden_erfolgt_die_planung_der_jugendsozialarbeit_ziellos_aus_d.md
23/255;2025-04-28;2025-05-06;Der 33-jährige Serientäter und die ausgesetzten Ersatzfreiheitsstrafen;Richard Seelmaecker;CDU;4;6;2;True;True;84134;23_00255_der_33_jaehrige_serientaeter_und_die_ausgesetzten_ersatzfreiheitsstrafen.md
23/256;2025-04-28;2025-05-06;Mietwucher: Senatsgutachten bescheinigt Hamburg überdurchschnittlichen Anstieg der Mieten und besondere Betroffenheit von Haushalten mit wenig Einkommen;Heike Sudmann;Die Linke;14;18;7;True;True;84135;23_00256_mietwucher_senatsgutachten_bescheinigt_hamburg_ueberdurchschnittlichen_anstieg_der_mieten_und_besonde.md
23/257;2025-04-28;2025-05-06;Homeoffice im Amt – wie erreichbar sind Grundsicherungsstellen noch für Leistungsbeziehende?;Olga Fritzsche;Die Linke;12;12;3;True;True;84136;23_00257_homeoffice_im_amt_wie_erreichbar_sind_grundsicherungsstellen_noch_fuer_leistungsbeziehende.md
23/258;2025-04-28;2025-05-06;Krank und trotzdem sanktioniert? – Umgang des Jobcenters t.a.h mit Arbeitsunfähigkeit und Meldeversäumnissen;Olga Fritzsche;Die Linke;16;20;4;True;True;84155;23_00258_krank_und_trotzdem_sanktioniert_umgang_des_jobcenters_t_a_h_mit_arbeitsunfaehigkeit_und_meldeversaeum.md
23/259;2025-04-28;2025-05-06;Düstere Aussichten für die Forschung zum (post-)kolonialen Erbe Hamburgs?;Dr. Sabine Ritter;Die Linke;13;18;3;True;True;84156;23_00259_duestere_aussichten_fuer_die_forschung_zum_post_kolonialen_erbe_hamburgs.md
23/260;2025-04-28;2025-05-06;Die SAGA und der Friedrich-Ebert-Hof – endlich Entlastung statt unveränderter Belastungen der Mieter*innen?;Heike Sudmann;Die Linke;11;15;5;True;True;84157;23_00260_die_saga_und_der_friedrich_ebert_hof_endlich_entlastung_statt_unveraenderter_belastungen_der_mieter_i.md
23/261;2025-04-28;2025-05-06;Buschholz aus Namibia: Stand der Biomasse-Partnerschaft Hamburg – Namibia;Stephan Jersch;Die Linke;15;20;3;True;True;84158;23_00261_buschholz_aus_namibia_stand_der_biomasse_partnerschaft_hamburg_namibia.md
23/262;2025-04-28;2025-05-06;Fliegen im Privatjet – eine klimatische Bruchlandung;Stephan Jersch;Die Linke;15;17;5;True;True;84152;23_00262_fliegen_im_privatjet_eine_klimatische_bruchlandung.md
23/263;2025-04-28;2025-05-06;Können wir hier überhaupt noch vom Kinderschutz sprechen? Zur aktuellen Lage im Kinder- und Jugendnotdienst;Jan Libbertz;Die Linke;30;40;11;True;True;84153;23_00263_koennen_wir_hier_ueberhaupt_noch_vom_kinderschutz_sprechen_zur_aktuellen_lage_im_kinder_und_jugendnot.md
23/264;2025-04-28;2025-05-06;Der Fall (hier geschwärzter Text) – warum gab es eine Öffentlichkeitsfahndung, obwohl der tatverdächtige (hier geschwärzter Text) polizei- und medienbekannt ist?;Dirk Nockemann;AfD;11;18;3;True;True;84147;23_00264_der_fall_hier_geschwaerzter_text_warum_gab_es_eine_oeffentlichkeitsfahndung_obwohl_der_tatverdaechtig.md
23/271;2025-04-29;2025-05-06;Neue Quartiere in Wilhelmsburg: Schwieriger Baugrund, trotzdem kostengünstig? (II);Dr. Anke Frieling;CDU;7;13;3;True;True;84149;23_00271_neue_quartiere_in_wilhelmsburg_schwieriger_baugrund_trotzdem_kostenguenstig_ii.md
23/272;2025-04-29;2025-05-06;Installation eines Stromkastens – das Warten geht weiter;Dr. Anke Frieling;CDU;7;7;2;True;True;84143;23_00272_installation_eines_stromkastens_das_warten_geht_weiter.md
23/273;2025-04-29;2025-05-06;Neue Radzählanlage am Reiherdamm;Dirk Nockemann;AfD;8;10;2;True;True;84144;23_00273_neue_radzaehlanlage_am_reiherdamm.md
23/274;2025-04-29;2025-05-06;Wie steht es im Jahr 2025 um die Pünktlichkeit des öffentlichen Personennahverkehrs in Hamburg?;"Dennis Thering; Philipp Heißner";CDU;9;14;5;True;True;84145;23_00274_wie_steht_es_im_jahr_2025_um_die_puenktlichkeit_des_oeffentlichen_personennahverkehrs_in_hamburg.md
23/275;2025-04-29;2025-05-06;Jugendbande „315er“: Wird der afghanische Intensivtäter jemals abgeschoben?;Dirk Nockemann;AfD;8;8;2;True;True;84148;23_00275_jugendbande_315er_wird_der_afghanische_intensivtaeter_jemals_abgeschoben.md
23/276;2025-04-30;2025-05-06;Eignungsprüfung für die dezentrale Wärmeversorgung – warum werden Gebiete der Magistralenplanung für die zentrale Wärmeversorgung ausgeschlossen?;"Markus Kranig; Ralf Niedmers";CDU;16;27;5;True;True;84150;23_00276_eignungspruefung_fuer_die_dezentrale_waermeversorgung_warum_werden_gebiete_der_magistralenplanung_fue.md
23/277;2025-04-30;2025-05-06;Wie viele städtisch betriebene Ladesäulen waren im 1. Quartal 2025 defekt?;Philipp Heißner;CDU;8;9;4;True;True;84151;23_00277_wie_viele_staedtisch_betriebene_ladesaeulen_waren_im_1_quartal_2025_defekt.md
23/283;2025-04-30;2025-05-06;Neuer Hebammenhilfevertrag. Welche Auswirkungen hat dieser auf die immer wieder angespannte Situation in Hamburg? Ist es bereits 5 nach 12?;Christin Christ;CDU;20;20;8;True;True;84154;23_00283_neuer_hebammenhilfevertrag_welche_auswirkungen_hat_dieser_auf_die_immer_wieder_angespannte_situation_.md
23/284;2025-04-30;2025-05-06;„Koordinierungsstelle Energieinfrastruktur“: Wie weit ist der Ausbau der Hamburger Energieinfrastruktur vorangeschritten?;Markus Kranig;CDU;20;26;8;True;True;84161;23_00284_koordinierungsstelle_energieinfrastruktur_wie_weit_ist_der_ausbau_der_hamburger_energieinfrastruktur_.md
23/285;2025-04-30;2025-05-06;Besetzung der Position des Chief Digital Officers an der HAW Hamburg;Anna-Elisabeth von Treuenfels-Frowein;CDU;10;11;2;True;True;84162;23_00285_besetzung_der_position_des_chief_digital_officers_an_der_haw_hamburg.md
23/286;2025-04-30;2025-05-06;8. Mai 2025 – warum fördert Hamburg eine Kundgebung, bei der prorussische Vereinigungen auftraten und Gewaltbereitschaft vermittelnde Symbole getragen wurden?;Dennis Gladiator;CDU;11;23;5;True;True;84163;23_00286_8_mai_2025_warum_foerdert_hamburg_eine_kundgebung_bei_der_prorussische_vereinigungen_auftraten_und_ge.md
23/287;2025-04-30;2025-05-06;Aktuelle Entwicklungen in St. Georg/Planungen in der Repsoldstraße;"Dennis Thering; Stefanie Blaschka";CDU;21;21;6;True;True;84165;23_00287_aktuelle_entwicklungen_in_st_georg_planungen_in_der_repsoldstrasse.md
23/288;2025-04-30;2025-05-06;Warum wird die Fernwärmeversorgung in Teilen des Industriegebiets Billbrook/Rothenburgsort ersatzlos eingestellt?;"Prof. Dr. Götz Wiese; Markus Kranig";CDU;15;24;5;True;True;84177;23_00288_warum_wird_die_fernwaermeversorgung_in_teilen_des_industriegebiets_billbrook_rothenburgsort_ersatzlos.md
23/289;2025-05-02;2025-05-09;Elbtower: Unendliche Fristverlängerung des Insolvenzverwalters und Verzögerung bei der Entscheidung zum Naturkundemuseum?;"Heike Sudmann; Marco Hosemann";Die Linke;12;30;8;True;True;84178;23_00289_elbtower_unendliche_fristverlaengerung_des_insolvenzverwalters_und_verzoegerung_bei_der_entscheidung_.md
23/290;2025-05-02;2025-05-09;Sportstättenbedarfe in den Bezirken. Welche Ergebnisse in den einzelnen Bezirken liegen vor und welche Ergebnisse sind bereits in die Schulstandortplanungen und Quartiersentwicklungen eingeflossen?;Ralf Niedmers;CDU;8;8;3;True;True;84179;23_00290_sportstaettenbedarfe_in_den_bezirken_welche_ergebnisse_in_den_einzelnen_bezirken_liegen_vor_und_welch.md
